date,year,month,day,day of week,weekend,Time,Hour,type,sandwiches,hamburger,frenchfries
2016/7/4,2016,7,4,2,0,17:52,17,2,7,1,0
2016/8/4,2016,8,4,5,0,18:31,18,1,4,2,1
2016/1/30,2016,1,30,7,1,15:58,15,2,3,1,2
2016/7/30,2016,7,30,7,1,16:14,16,1,5,0,1
2016/7/17,2016,7,17,1,0,21:18,21,2,5,2,1
2016/5/3,2016,5,3,3,0,20:12,20,2,7,1,2
2016/6/12,2016,6,12,1,0,16:29,16,1,2,0,1
2016/12/2,2016,12,2,6,1,20:44,20,1,7,0,2
2016/8/17,2016,8,17,4,0,19:46,19,0,5,1,0
2016/9/9,2016,9,9,6,1,17:13,17,0,7,2,1
2016/3/6,2016,3,6,1,0,18:32,18,0,3,2,1
2016/7/26,2016,7,26,3,0,13:23,13,0,5,0,2
2016/12/22,2016,12,22,5,0,15:18,15,1,7,1,1
2016/5/28,2016,5,28,7,1,13:33,13,1,2,2,1
2016/5/10,2016,5,10,3,0,21:01,21,0,4,0,2
2016/4/9,2016,4,9,7,1,18:32,18,2,6,0,1
2016/3/14,2016,3,14,2,0,14:55,14,0,6,1,1
2016/1/25,2016,1,25,2,0,17:00,17,0,6,1,2
2016/6/5,2016,6,5,1,0,20:48,20,2,6,0,1
2016/9/24,2016,9,24,7,1,12:24,12,1,4,0,0
2016/11/22,2016,11,22,3,0,11:48,11,0,4,1,2
2016/7/15,2016,7,15,6,1,17:35,17,1,4,1,1
2016/4/4,2016,4,4,2,0,14:17,14,1,7,0,0
2016/9/9,2016,9,9,6,1,15:05,15,2,2,1,2
2016/3/11,2016,3,11,6,1,15:14,15,0,2,0,0
2016/5/15,2016,5,15,1,0,18:45,18,0,7,1,1
2016/2/17,2016,2,17,4,0,11:01,11,1,6,1,1
2016/10/27,2016,10,27,5,0,20:21,20,1,7,0,0
2016/1/19,2016,1,19,3,0,19:11,19,2,2,2,1
2016/12/22,2016,12,22,5,0,11:09,11,2,7,1,0
2016/7/24,2016,7,24,1,0,17:18,17,2,5,0,0
2016/5/31,2016,5,31,3,0,19:19,19,1,3,2,0
2016/7/26,2016,7,26,3,0,17:42,17,1,6,2,2
2016/2/8,2016,2,8,2,0,18:55,18,1,5,0,1
2016/7/11,2016,7,11,2,0,17:35,17,1,3,0,1
2016/6/17,2016,6,17,6,1,20:05,20,0,6,2,2
2016/6/28,2016,6,28,3,0,14:57,14,1,6,2,1
2016/12/13,2016,12,13,3,0,15:01,15,2,7,1,2
2016/10/3,2016,10,3,2,0,13:01,13,0,7,2,2
2016/11/27,2016,11,27,1,0,16:51,16,2,5,1,1
2016/10/21,2016,10,21,6,1,15:30,15,0,3,1,0
2016/10/2,2016,10,2,1,0,18:24,18,1,5,2,1
2016/10/4,2016,10,4,3,0,18:33,18,2,7,1,0
2016/5/9,2016,5,9,2,0,18:51,18,1,2,2,2
2016/6/1,2016,6,1,4,0,11:25,11,2,7,2,0
2016/4/15,2016,4,15,6,1,13:15,13,2,5,0,1
2016/3/14,2016,3,14,2,0,14:18,14,0,4,2,1
2016/8/9,2016,8,9,3,0,12:21,12,0,2,0,2
2016/4/8,2016,4,8,6,1,19:41,19,2,7,0,0
2016/9/5,2016,9,5,2,0,12:26,12,1,3,0,0
2016/9/26,2016,9,26,2,0,20:49,20,1,3,0,0
2016/12/3,2016,12,3,7,1,18:44,18,0,5,0,1
2016/12/6,2016,12,6,3,0,12:50,12,2,6,1,2
2016/7/30,2016,7,30,7,1,11:23,11,2,4,2,1
2016/3/24,2016,3,24,5,0,18:49,18,1,3,0,0
2016/6/27,2016,6,27,2,0,17:36,17,2,6,0,2
2016/5/14,2016,5,14,7,1,20:12,20,0,6,0,1
2016/7/26,2016,7,26,3,0,17:10,17,2,4,2,0
2016/6/7,2016,6,7,3,0,15:23,15,0,7,2,0
2016/5/14,2016,5,14,7,1,16:32,16,2,3,1,2
2016/4/22,2016,4,22,6,1,13:14,13,2,5,0,0
2016/6/7,2016,6,7,3,0,15:21,15,2,5,0,1
2016/9/26,2016,9,26,2,0,16:12,16,0,5,2,0
2016/9/28,2016,9,28,4,0,14:03,14,1,4,2,0
2016/9/30,2016,9,30,6,1,13:25,13,2,2,0,0
2016/9/16,2016,9,16,6,1,17:50,17,0,3,2,2
2016/5/30,2016,5,30,2,0,16:06,16,2,3,2,2
2016/6/7,2016,6,7,3,0,12:34,12,0,3,1,1
2016/1/11,2016,1,11,2,0,14:18,14,0,5,1,1
2016/5/5,2016,5,5,5,0,15:23,15,2,6,2,1
2016/9/18,2016,9,18,1,0,18:13,18,2,3,1,1
2016/3/30,2016,3,30,4,0,21:13,21,1,2,1,1
2016/8/10,2016,8,10,4,0,17:37,17,1,3,2,1
2016/11/30,2016,11,30,4,0,17:46,17,1,6,2,2
2016/10/16,2016,10,16,1,0,12:08,12,0,3,0,1
2016/2/18,2016,2,18,5,0,14:49,14,1,5,1,0
2016/7/12,2016,7,12,3,0,18:22,18,2,6,1,1
2016/7/19,2016,7,19,3,0,13:00,13,0,6,1,1
2016/3/31,2016,3,31,5,0,15:59,15,1,2,1,0
2016/3/10,2016,3,10,5,0,20:43,20,2,7,1,0
2016/4/22,2016,4,22,6,1,15:30,15,2,4,2,2
2016/2/25,2016,2,25,5,0,13:51,13,1,4,1,2
2016/11/12,2016,11,12,7,1,12:48,12,1,2,2,1
2016/11/16,2016,11,16,4,0,19:34,19,2,6,0,2
2016/10/20,2016,10,20,5,0,21:04,21,0,4,0,1
2016/5/20,2016,5,20,6,1,13:55,13,1,5,2,1
2016/7/5,2016,7,5,3,0,20:34,20,1,6,1,2
2016/6/20,2016,6,20,2,0,21:36,21,2,3,2,1
2016/5/20,2016,5,20,6,1,15:35,15,2,4,0,2
2016/11/27,2016,11,27,1,0,20:17,20,2,6,2,0
2016/10/15,2016,10,15,7,1,20:52,20,0,7,1,0
2016/6/3,2016,6,3,6,1,19:04,19,1,5,2,0
2016/12/11,2016,12,11,1,0,13:57,13,0,2,1,1
2016/8/26,2016,8,26,6,1,15:08,15,2,6,1,2
2016/12/15,2016,12,15,5,0,20:43,20,1,2,2,2
2016/2/17,2016,2,17,4,0,12:17,12,2,7,2,2
2016/4/23,2016,4,23,7,1,11:16,11,1,4,0,0
2016/6/19,2016,6,19,1,0,13:54,13,1,5,2,0
2016/5/8,2016,5,8,1,0,18:03,18,1,5,2,0
2016/11/20,2016,11,20,1,0,15:05,15,1,5,2,1
2016/6/23,2016,6,23,5,0,16:05,16,0,2,2,1
2016/3/12,2016,3,12,7,1,21:23,21,1,2,0,2
2016/4/12,2016,4,12,3,0,11:47,11,1,6,2,0
2016/11/27,2016,11,27,1,0,17:23,17,1,7,0,0
2016/8/28,2016,8,28,1,0,21:35,21,0,6,1,1
2016/10/16,2016,10,16,1,0,20:08,20,0,7,1,2
2016/12/8,2016,12,8,5,0,13:56,13,2,3,0,0
2016/2/4,2016,2,4,5,0,16:37,16,1,2,0,1
2016/3/25,2016,3,25,6,1,16:25,16,1,2,1,0
2016/6/23,2016,6,23,5,0,14:26,14,0,7,2,0
2016/4/7,2016,4,7,5,0,15:21,15,2,6,1,2
2016/9/3,2016,9,3,7,1,18:42,18,2,3,1,0
2016/10/2,2016,10,2,1,0,16:41,16,0,6,0,2
2016/12/18,2016,12,18,1,0,17:23,17,2,5,0,2
2016/1/6,2016,1,6,4,0,17:38,17,2,5,0,1
2016/10/9,2016,10,9,1,0,13:08,13,2,3,1,2
2016/3/8,2016,3,8,3,0,15:00,15,0,6,2,0
2016/10/30,2016,10,30,1,0,12:57,12,1,2,2,2
2016/9/13,2016,9,13,3,0,14:17,14,0,4,1,2
2016/11/16,2016,11,16,4,0,11:29,11,1,6,0,0
2016/1/29,2016,1,29,6,1,14:55,14,1,2,0,1
2016/4/29,2016,4,29,6,1,11:30,11,2,6,2,2
2016/11/12,2016,11,12,7,1,20:22,20,1,6,1,1
2016/8/15,2016,8,15,2,0,15:53,15,1,5,1,1
2016/9/2,2016,9,2,6,1,19:39,19,1,6,2,2
2016/12/25,2016,12,25,1,0,13:41,13,2,7,1,1
2016/5/2,2016,5,2,2,0,16:58,16,0,3,1,0
2016/11/18,2016,11,18,6,1,12:56,12,2,7,0,0
2016/6/5,2016,6,5,1,0,16:39,16,0,3,0,1
2016/11/27,2016,11,27,1,0,17:06,17,0,3,2,1
2016/8/10,2016,8,10,4,0,12:38,12,1,6,0,2
2016/7/3,2016,7,3,1,0,19:56,19,2,6,1,0
2016/3/21,2016,3,21,2,0,12:12,12,2,4,2,0
2016/1/23,2016,1,23,7,1,21:07,21,2,6,2,2
2016/3/27,2016,3,27,1,0,19:52,19,2,2,2,2
2016/10/22,2016,10,22,7,1,19:53,19,1,6,2,1
2016/11/24,2016,11,24,5,0,20:49,20,0,6,1,0
2016/4/13,2016,4,13,4,0,20:13,20,1,5,2,1
2016/12/28,2016,12,28,4,0,14:06,14,0,5,2,0
2016/4/8,2016,4,8,6,1,20:29,20,1,4,1,2
2016/12/2,2016,12,2,6,1,20:48,20,2,6,0,0
2016/11/22,2016,11,22,3,0,11:00,11,2,3,0,2
2016/7/4,2016,7,4,2,0,15:50,15,2,7,0,1
2016/12/31,2016,12,31,7,1,12:47,12,1,6,0,2
2016/11/1,2016,11,1,3,0,12:10,12,0,2,0,0
2016/7/22,2016,7,22,6,1,20:40,20,2,5,0,2
2016/9/23,2016,9,23,6,1,14:20,14,2,4,0,2
2016/12/5,2016,12,5,2,0,21:21,21,1,4,0,1
2016/8/4,2016,8,4,5,0,13:52,13,0,2,2,0
2016/5/30,2016,5,30,2,0,20:01,20,2,2,0,0
2016/10/25,2016,10,25,3,0,13:04,13,0,4,0,0
2016/8/3,2016,8,3,4,0,13:37,13,2,3,0,2
2016/6/7,2016,6,7,3,0,21:57,21,1,3,0,2
2016/3/17,2016,3,17,5,0,20:57,20,1,3,1,2
2016/4/19,2016,4,19,3,0,14:13,14,1,5,0,1
2016/7/11,2016,7,11,2,0,19:24,19,0,6,1,2
2016/5/28,2016,5,28,7,1,20:32,20,1,2,2,1
2016/3/8,2016,3,8,3,0,21:01,21,2,6,1,1
2016/7/17,2016,7,17,1,0,16:25,16,1,4,2,1
2016/12/21,2016,12,21,4,0,14:52,14,2,6,1,1
2016/10/27,2016,10,27,5,0,17:27,17,2,2,0,1
2016/12/17,2016,12,17,7,1,13:33,13,1,5,0,2
2016/5/7,2016,5,7,7,1,17:17,17,1,2,2,1
2016/11/1,2016,11,1,3,0,16:57,16,2,7,2,2
2016/7/1,2016,7,1,6,1,11:00,11,1,4,0,1
2016/3/13,2016,3,13,1,0,17:03,17,1,6,1,2
2016/12/6,2016,12,6,3,0,15:13,15,1,2,0,0
2016/5/21,2016,5,21,7,1,13:14,13,0,6,0,2
2016/5/8,2016,5,8,1,0,20:25,20,0,6,2,0
2016/3/11,2016,3,11,6,1,17:59,17,0,4,0,2
2016/10/5,2016,10,5,4,0,20:50,20,1,4,1,1
2016/2/19,2016,2,19,6,1,16:28,16,1,3,1,0
2016/7/9,2016,7,9,7,1,12:43,12,1,5,2,0
2016/6/10,2016,6,10,6,1,20:35,20,0,7,1,0
2016/4/13,2016,4,13,4,0,11:59,11,1,3,1,0
2016/12/11,2016,12,11,1,0,16:59,16,2,5,0,2
2016/6/18,2016,6,18,7,1,19:28,19,2,3,1,0
2016/12/7,2016,12,7,4,0,13:04,13,2,5,1,2
2016/8/12,2016,8,12,6,1,18:08,18,2,7,1,0
2016/3/31,2016,3,31,5,0,17:42,17,2,5,0,1
2016/2/20,2016,2,20,7,1,17:21,17,0,5,2,2
2016/6/4,2016,6,4,7,1,16:27,16,0,3,2,0
2016/12/28,2016,12,28,4,0,20:04,20,0,3,0,1
2016/8/18,2016,8,18,5,0,18:22,18,1,7,2,1
2016/4/4,2016,4,4,2,0,19:49,19,1,2,2,1
2016/7/24,2016,7,24,1,0,13:43,13,0,4,2,1
2016/9/24,2016,9,24,7,1,20:44,20,1,3,2,2
2016/4/3,2016,4,3,1,0,11:11,11,1,3,0,1
2016/4/29,2016,4,29,6,1,12:22,12,0,4,1,2
2016/10/25,2016,10,25,3,0,15:59,15,1,4,0,0
2016/10/3,2016,10,3,2,0,11:56,11,2,5,0,1
2016/10/3,2016,10,3,2,0,20:08,20,2,7,2,1
2016/1/18,2016,1,18,2,0,18:13,18,0,7,0,0
2016/6/5,2016,6,5,1,0,12:22,12,2,6,0,0
2016/6/17,2016,6,17,6,1,19:05,19,1,6,0,2
2016/3/25,2016,3,25,6,1,15:13,15,1,6,0,1
2016/12/14,2016,12,14,4,0,16:52,16,2,5,2,0
2016/2/26,2016,2,26,6,1,12:08,12,2,2,2,0
2016/7/13,2016,7,13,4,0,18:30,18,0,7,2,2
2016/10/7,2016,10,7,6,1,18:39,18,2,3,1,0
2016/3/3,2016,3,3,5,0,19:48,19,2,6,1,0
2016/7/9,2016,7,9,7,1,21:34,21,1,5,2,1
2016/1/9,2016,1,9,7,1,18:58,18,2,5,2,1
2016/6/26,2016,6,26,1,0,17:53,17,1,5,0,0
2016/10/5,2016,10,5,4,0,11:40,11,2,2,2,2
2016/11/7,2016,11,7,2,0,15:51,15,1,3,2,0
2016/2/22,2016,2,22,2,0,13:59,13,1,2,0,1
2016/3/3,2016,3,3,5,0,21:56,21,2,2,1,2
2016/1/20,2016,1,20,4,0,13:49,13,0,3,0,0
2016/10/7,2016,10,7,6,1,20:57,20,2,4,2,0
2016/12/11,2016,12,11,1,0,14:44,14,2,6,1,0
2016/11/28,2016,11,28,2,0,13:37,13,1,4,1,2
2016/12/16,2016,12,16,6,1,21:16,21,1,6,1,2
2016/4/19,2016,4,19,3,0,16:40,16,1,4,0,0
2016/9/22,2016,9,22,5,0,13:50,13,2,5,1,1
2016/8/18,2016,8,18,5,0,13:26,13,0,7,1,1
2016/1/21,2016,1,21,5,0,20:06,20,1,5,0,2
2016/12/26,2016,12,26,2,0,15:37,15,0,3,2,0
2016/6/1,2016,6,1,4,0,15:35,15,2,4,1,0
2016/12/31,2016,12,31,7,1,16:25,16,1,6,2,2
2016/10/2,2016,10,2,1,0,15:33,15,0,6,2,1
2016/8/29,2016,8,29,2,0,16:14,16,0,6,2,2
2016/7/23,2016,7,23,7,1,16:33,16,2,2,1,0
2016/8/16,2016,8,16,3,0,17:23,17,0,6,1,0
2016/9/10,2016,9,10,7,1,18:00,18,1,5,1,2
2016/11/14,2016,11,14,2,0,11:35,11,0,5,0,1
2016/5/9,2016,5,9,2,0,21:29,21,0,5,0,0
2016/10/16,2016,10,16,1,0,21:57,21,1,5,2,2
2016/10/11,2016,10,11,3,0,20:14,20,0,6,1,1
2016/9/1,2016,9,1,5,0,12:52,12,2,4,1,0
2016/4/30,2016,4,30,7,1,20:04,20,1,7,1,1
2016/10/22,2016,10,22,7,1,16:23,16,1,5,0,0
2016/8/10,2016,8,10,4,0,16:13,16,0,6,2,2
2016/7/1,2016,7,1,6,1,12:13,12,2,2,0,2
2016/10/27,2016,10,27,5,0,13:19,13,2,4,2,1
2016/12/10,2016,12,10,7,1,14:00,14,2,3,2,1
2016/5/23,2016,5,23,2,0,18:34,18,0,3,2,0
2016/3/9,2016,3,9,4,0,14:58,14,0,3,1,0
2016/10/1,2016,10,1,7,1,21:45,21,1,4,2,0
2016/1/18,2016,1,18,2,0,21:01,21,2,6,0,1
2016/6/10,2016,6,10,6,1,17:35,17,1,6,1,1
2016/9/19,2016,9,19,2,0,11:56,11,2,4,2,2
2016/9/13,2016,9,13,3,0,13:23,13,1,4,1,0
2016/12/30,2016,12,30,6,1,19:30,19,1,3,1,0
2016/6/12,2016,6,12,1,0,19:40,19,2,7,1,0
2016/4/11,2016,4,11,2,0,19:57,19,1,4,1,1
2016/9/6,2016,9,6,3,0,17:26,17,2,2,0,2
2016/6/24,2016,6,24,6,1,14:13,14,2,5,2,2
2016/12/27,2016,12,27,3,0,20:32,20,0,2,0,0
2016/2/9,2016,2,9,3,0,21:46,21,1,6,2,1
2016/2/19,2016,2,19,6,1,14:06,14,1,2,1,1
2016/6/24,2016,6,24,6,1,16:37,16,1,7,0,1
2016/6/23,2016,6,23,5,0,19:44,19,1,7,2,1
2016/3/5,2016,3,5,7,1,18:07,18,2,6,0,1
2016/5/11,2016,5,11,4,0,18:01,18,2,5,1,2
2016/1/27,2016,1,27,4,0,13:50,13,1,7,1,1
2016/7/30,2016,7,30,7,1,20:34,20,2,2,1,2
2016/12/27,2016,12,27,3,0,12:29,12,1,5,1,1
2016/5/17,2016,5,17,3,0,15:34,15,1,5,1,2
2016/6/25,2016,6,25,7,1,18:54,18,0,2,2,1
2016/8/10,2016,8,10,4,0,20:46,20,2,4,0,0
2016/3/29,2016,3,29,3,0,11:00,11,2,2,0,1
2016/6/15,2016,6,15,4,0,12:19,12,0,6,1,0
2016/7/30,2016,7,30,7,1,21:59,21,1,7,2,2
2016/7/13,2016,7,13,4,0,18:10,18,2,2,0,0
2016/2/9,2016,2,9,3,0,15:17,15,0,3,1,2
2016/6/2,2016,6,2,5,0,12:11,12,1,4,0,2
2016/3/28,2016,3,28,2,0,13:27,13,2,4,1,2
2016/1/19,2016,1,19,3,0,11:56,11,0,7,0,1
2016/12/31,2016,12,31,7,1,15:22,15,0,2,1,2
2016/10/17,2016,10,17,2,0,12:12,12,1,7,0,0
2016/9/24,2016,9,24,7,1,17:07,17,2,3,1,0
2016/4/15,2016,4,15,6,1,12:46,12,2,2,1,1
2016/9/12,2016,9,12,2,0,11:03,11,2,6,2,0
2016/4/11,2016,4,11,2,0,11:00,11,0,6,1,2
2016/10/17,2016,10,17,2,0,16:25,16,0,6,0,1
2016/3/9,2016,3,9,4,0,19:26,19,1,4,1,2
2016/11/23,2016,11,23,4,0,12:04,12,2,2,2,0
2016/4/13,2016,4,13,4,0,13:44,13,2,5,0,2
2016/4/8,2016,4,8,6,1,11:05,11,2,3,0,0
2016/4/24,2016,4,24,1,0,18:02,18,2,7,0,2
2016/1/30,2016,1,30,7,1,19:23,19,1,7,1,0
2016/11/1,2016,11,1,3,0,17:51,17,1,3,1,1
2016/11/20,2016,11,20,1,0,17:08,17,2,7,0,1
2016/9/1,2016,9,1,5,0,18:25,18,1,3,1,0
2016/9/5,2016,9,5,2,0,18:19,18,2,4,2,0
2016/4/3,2016,4,3,1,0,17:07,17,1,4,1,2
2016/4/12,2016,4,12,3,0,14:44,14,1,3,2,1
2016/10/7,2016,10,7,6,1,18:53,18,2,6,2,2
2016/7/14,2016,7,14,5,0,16:49,16,2,4,1,0
2016/6/4,2016,6,4,7,1,14:27,14,0,7,2,0
2016/5/16,2016,5,16,2,0,21:41,21,0,7,2,1
2016/1/13,2016,1,13,4,0,17:45,17,0,2,0,0
2016/2/5,2016,2,5,6,1,17:46,17,1,2,0,0
2016/12/5,2016,12,5,2,0,18:53,18,1,7,2,2
2016/7/8,2016,7,8,6,1,20:56,20,1,7,2,1
2016/6/29,2016,6,29,4,0,18:05,18,1,7,0,2
2016/3/30,2016,3,30,4,0,20:52,20,2,6,1,0
2016/5/2,2016,5,2,2,0,15:08,15,1,2,2,1
2016/6/2,2016,6,2,5,0,21:43,21,1,7,2,0
2016/2/5,2016,2,5,6,1,20:10,20,2,5,2,2
2016/12/5,2016,12,5,2,0,15:57,15,1,7,2,0
2016/12/10,2016,12,10,7,1,11:06,11,2,7,2,0
2016/5/14,2016,5,14,7,1,14:29,14,0,7,2,1
2016/7/9,2016,7,9,7,1,13:08,13,1,4,2,1
2016/1/2,2016,1,2,7,1,21:46,21,2,3,2,1
2016/5/14,2016,5,14,7,1,17:00,17,0,6,1,1
2016/9/23,2016,9,23,6,1,21:33,21,2,6,0,0
2016/4/12,2016,4,12,3,0,14:25,14,2,2,0,1
2016/12/14,2016,12,14,4,0,20:28,20,0,2,0,1
2016/11/25,2016,11,25,6,1,13:06,13,0,3,0,2
2016/6/10,2016,6,10,6,1,17:44,17,0,2,1,2
2016/10/15,2016,10,15,7,1,13:40,13,2,7,1,0
2016/8/30,2016,8,30,3,0,15:21,15,2,6,2,2
2016/10/8,2016,10,8,7,1,20:01,20,0,6,2,0
2016/6/30,2016,6,30,5,0,19:09,19,0,3,1,1
2016/3/28,2016,3,28,2,0,12:01,12,0,5,2,2
2016/7/7,2016,7,7,5,0,11:04,11,0,3,2,1
2016/8/19,2016,8,19,6,1,15:43,15,2,4,0,2
2016/12/24,2016,12,24,7,1,11:09,11,0,4,2,0
2016/9/30,2016,9,30,6,1,20:27,20,0,2,2,1
2016/8/8,2016,8,8,2,0,18:23,18,0,3,1,2
2016/8/4,2016,8,4,5,0,20:39,20,0,4,1,2
2016/6/13,2016,6,13,2,0,20:20,20,0,4,0,0
2016/8/26,2016,8,26,6,1,17:35,17,0,2,0,2
2016/3/24,2016,3,24,5,0,16:46,16,1,5,1,1
2016/8/24,2016,8,24,4,0,18:14,18,1,4,0,1
2016/11/6,2016,11,6,1,0,13:22,13,0,5,1,1
2016/6/6,2016,6,6,2,0,17:33,17,1,3,0,2
2016/5/25,2016,5,25,4,0,21:47,21,1,2,1,0
2016/8/31,2016,8,31,4,0,17:06,17,2,7,2,1
2016/10/21,2016,10,21,6,1,21:34,21,1,7,1,2
2016/3/16,2016,3,16,4,0,15:16,15,2,6,0,1
2016/8/5,2016,8,5,6,1,12:36,12,2,3,2,2
2016/9/25,2016,9,25,1,0,17:29,17,1,7,0,2
2016/1/16,2016,1,16,7,1,20:14,20,2,2,0,2
2016/2/28,2016,2,28,1,0,14:16,14,0,3,2,1
2016/6/7,2016,6,7,3,0,14:41,14,0,2,1,0
2016/11/4,2016,11,4,6,1,14:07,14,0,5,1,2
2016/7/29,2016,7,29,6,1,11:23,11,2,7,2,1
2016/8/1,2016,8,1,2,0,19:02,19,1,6,1,2
2016/4/15,2016,4,15,6,1,13:45,13,2,6,0,0
2016/7/15,2016,7,15,6,1,13:54,13,0,3,0,1
2016/12/28,2016,12,28,4,0,15:56,15,1,2,1,2
2016/12/30,2016,12,30,6,1,16:44,16,2,7,1,2
2016/6/8,2016,6,8,4,0,17:18,17,1,5,0,1
2016/8/3,2016,8,3,4,0,14:11,14,1,5,1,1
2016/4/4,2016,4,4,2,0,13:34,13,1,7,1,0
2016/4/29,2016,4,29,6,1,18:36,18,1,5,2,2
2016/2/12,2016,2,12,6,1,12:17,12,0,4,2,0
2016/10/10,2016,10,10,2,0,13:34,13,0,4,2,0
2016/10/8,2016,10,8,7,1,17:36,17,1,7,0,2
2016/6/28,2016,6,28,3,0,12:04,12,0,2,1,1
2016/8/10,2016,8,10,4,0,14:33,14,1,5,0,1
2016/4/3,2016,4,3,1,0,15:27,15,0,2,2,1
2016/3/4,2016,3,4,6,1,16:13,16,1,4,1,2
2016/1/26,2016,1,26,3,0,18:19,18,0,4,0,1
2016/10/24,2016,10,24,2,0,21:50,21,0,2,1,0
2016/5/18,2016,5,18,4,0,13:01,13,0,6,1,2
2016/8/17,2016,8,17,4,0,14:37,14,2,6,0,2
2016/7/3,2016,7,3,1,0,13:34,13,2,3,0,0
2016/6/28,2016,6,28,3,0,11:58,11,2,4,1,0
2016/10/19,2016,10,19,4,0,20:47,20,2,7,1,2
2016/5/5,2016,5,5,5,0,13:33,13,0,6,0,0
2016/2/20,2016,2,20,7,1,19:48,19,2,6,1,1
2016/7/6,2016,7,6,4,0,13:23,13,2,7,1,0
2016/8/20,2016,8,20,7,1,15:46,15,0,2,0,0
2016/3/7,2016,3,7,2,0,16:08,16,1,7,1,0
2016/9/6,2016,9,6,3,0,21:52,21,0,4,1,1
2016/11/21,2016,11,21,2,0,14:01,14,0,3,0,0
2016/12/19,2016,12,19,2,0,18:48,18,2,6,2,0
2016/9/14,2016,9,14,4,0,19:13,19,0,5,1,0
2016/12/22,2016,12,22,5,0,15:43,15,2,6,2,0
2016/5/17,2016,5,17,3,0,16:35,16,2,4,0,0
2016/8/17,2016,8,17,4,0,20:50,20,1,3,0,1
2016/8/19,2016,8,19,6,1,15:07,15,1,6,1,0
2016/2/2,2016,2,2,3,0,18:55,18,0,2,1,2
2016/3/1,2016,3,1,3,0,11:21,11,1,5,0,0
2016/11/12,2016,11,12,7,1,13:46,13,0,5,0,0
2016/11/2,2016,11,2,4,0,19:13,19,2,4,2,0
2016/1/22,2016,1,22,6,1,18:51,18,2,2,1,0
2016/4/27,2016,4,27,4,0,15:47,15,1,3,0,1
2016/6/19,2016,6,19,1,0,21:42,21,0,7,2,1
2016/2/28,2016,2,28,1,0,20:04,20,1,6,0,2
2016/12/15,2016,12,15,5,0,19:12,19,2,2,0,0
2016/4/14,2016,4,14,5,0,11:23,11,1,4,0,0
2016/11/14,2016,11,14,2,0,17:43,17,0,2,0,2
2016/11/10,2016,11,10,5,0,18:50,18,0,2,2,2
2016/4/30,2016,4,30,7,1,16:13,16,0,5,2,0
2016/6/6,2016,6,6,2,0,16:38,16,1,5,1,1
2016/9/27,2016,9,27,3,0,15:35,15,1,3,1,1
2016/8/29,2016,8,29,2,0,12:33,12,1,6,1,1
2016/10/29,2016,10,29,7,1,18:16,18,0,4,2,0
2016/7/25,2016,7,25,2,0,11:58,11,2,2,1,2
2016/5/25,2016,5,25,4,0,15:31,15,1,4,0,2
2016/10/23,2016,10,23,1,0,11:17,11,1,7,0,1
2016/5/11,2016,5,11,4,0,19:45,19,1,7,1,1
2016/11/23,2016,11,23,4,0,12:36,12,0,2,0,2
2016/4/20,2016,4,20,4,0,17:10,17,2,4,0,1
2016/3/10,2016,3,10,5,0,13:10,13,2,7,1,0
2016/9/19,2016,9,19,2,0,17:23,17,1,3,1,0
2016/7/23,2016,7,23,7,1,16:46,16,2,6,0,1
2016/7/17,2016,7,17,1,0,15:40,15,1,4,2,0
2016/8/6,2016,8,6,7,1,14:58,14,2,2,2,1
2016/7/25,2016,7,25,2,0,16:30,16,1,4,0,1
2016/11/7,2016,11,7,2,0,15:00,15,0,3,1,2
2016/7/8,2016,7,8,6,1,17:35,17,0,4,0,0
2016/3/19,2016,3,19,7,1,15:07,15,1,4,1,2
2016/1/21,2016,1,21,5,0,17:46,17,0,6,2,0
2016/3/15,2016,3,15,3,0,14:29,14,2,4,1,2
2016/5/19,2016,5,19,5,0,13:41,13,2,3,1,2
2016/1/30,2016,1,30,7,1,11:08,11,2,2,2,1
2016/4/17,2016,4,17,1,0,19:46,19,2,3,2,2
2016/3/1,2016,3,1,3,0,11:05,11,0,7,0,0
2016/7/2,2016,7,2,7,1,15:10,15,2,5,0,1
2016/3/16,2016,3,16,4,0,20:43,20,2,7,2,2
2016/10/14,2016,10,14,6,1,11:53,11,1,4,0,2
2016/10/10,2016,10,10,2,0,16:55,16,0,3,2,0
2016/3/18,2016,3,18,6,1,20:19,20,0,6,0,0
2016/6/28,2016,6,28,3,0,12:19,12,1,6,1,1
2016/2/28,2016,2,28,1,0,15:04,15,1,4,1,1
2016/1/29,2016,1,29,6,1,15:04,15,2,2,2,1
2016/5/5,2016,5,5,5,0,15:48,15,2,2,0,0
2016/12/13,2016,12,13,3,0,11:29,11,1,3,2,2
2016/10/7,2016,10,7,6,1,21:12,21,2,2,2,0
2016/8/11,2016,8,11,5,0,18:40,18,1,3,2,0
2016/10/5,2016,10,5,4,0,13:35,13,1,3,1,0
2016/4/23,2016,4,23,7,1,19:48,19,1,4,0,0
2016/3/31,2016,3,31,5,0,19:57,19,2,4,1,0
2016/2/15,2016,2,15,2,0,15:59,15,2,7,1,2
2016/6/1,2016,6,1,4,0,19:23,19,2,4,2,0
2016/12/23,2016,12,23,6,1,15:28,15,0,6,2,1
2016/7/9,2016,7,9,7,1,13:24,13,1,4,2,1
2016/3/14,2016,3,14,2,0,15:24,15,1,2,0,2
2016/10/1,2016,10,1,7,1,19:36,19,1,5,0,1
2016/5/10,2016,5,10,3,0,19:04,19,1,7,1,1
